length,width,contrast,dissimilarity,homogenity,energy,correlation,ASM,R,G,B,H,S,V,grey,l,A,V,roundness,solidity,sf1,sf2,sf3,Area,category
1.014697507,0.24341245,174.3312602,6.247955247,0.368039555,0.094719185,0.867164899,0.009113241,148,119,121,122,63,152,130.6167832,136,143,121,2.153442373,0.000139158,5.570411315,1.33626766,0.939507588,0.182158453,126
1.058294619,0.243749129,163.0593715,6.287079706,0.374289534,0.099079082,0.876596931,0.01000726,147,117,122,123,67,150,128.520979,134,143,122,2.127468108,0.00014398,5.404607602,1.244803073,0.966992495,0.195813405,126
0.998011362,0.246422558,145.6950573,5.738042893,0.387605679,0.110040744,0.885129836,0.012321151,145,116,121,122,65,149,127.8979021,133,143,121,2.041405534,0.000140649,5.441538139,1.343589664,0.950010058,0.183406114,126
0.92408837,0.258744744,136.4407482,5.531714903,0.38955731,0.096053982,0.873499312,0.009411037,149,120,121,125,62,152,131.3562937,137,143,121,1.864450307,0.000149812,5.265332907,1.474293214,0.93504599,0.175504263,126
0.92408837,0.258744744,138.2132753,5.56988055,0.385669592,0.09304764,0.873426648,0.008816387,150,120,121,125,62,153,132.3236014,138,143,121,1.84060548,0.000149424,5.263254213,1.47371118,0.935415281,0.175573577,126
1.069786085,0.245927836,167.3580768,6.390474235,0.367067754,0.085163908,0.864933933,0.007421715,148,118,121,122,63,151,130.1557692,135,143,121,1.99696251,0.00015268,5.146316721,1.183061315,1.006528659,0.207874125,126
0.911767192,0.246423565,138.3350673,5.321493149,0.416076899,0.120199985,0.8693275,0.014691467,148,119,120,126,62,152,130.7001748,136,143,120,1.948198713,0.000144973,5.699335044,1.540360823,0.907034733,0.159977819,126
0.97502712,0.218496723,152.646366,5.704947692,0.385790976,0.096672462,0.880724638,0.009530689,149,120,120,126,62,153,131.8991259,137,143,120,2.264638042,0.000131151,6.740161124,1.51042272,0.864998069,0.144659319,126
0.984380662,0.269675545,140.0783911,5.494400046,0.388966453,0.102246955,0.891440456,0.010654356,147,116,122,119,67,150,128.3706294,134,143,122,1.91854135,0.000139239,5.183087523,1.419930325,0.911381556,0.189921675,126
1.047300153,0.271065922,145.5425097,5.83177773,0.368351361,0.08420054,0.880227544,0.007292669,147,117,122,117,66,150,128.9312937,134,143,122,1.939706401,0.00015146,5.224550246,1.352236534,0.899511067,0.200457476,126
0.952654512,0.258066934,122.2316977,5.156158662,0.392857732,0.101313572,0.886525802,0.010472225,148,119,120,122,63,152,130.3057692,136,143,120,1.938344443,0.00013615,5.440992336,1.473923856,0.907235147,0.175088376,126
0.959997096,0.253774281,137.6352737,5.349084984,0.406222399,0.103335714,0.8829502,0.010889006,156,126,121,122,62,160,138.0772727,143,143,121,2.025946398,0.000143795,5.785245658,1.529323958,0.867682687,0.165938865,126
0.981845868,0.263652553,152.8954177,5.895742787,0.371777232,0.092869788,0.877575783,0.008814246,147,117,121,121,64,150,129.1050699,134,143,121,1.889747509,0.00014016,5.158445132,1.385184044,0.936654764,0.190337562,126
0.958880844,0.26151297,133.9061254,5.365430214,0.384606217,0.097835048,0.886767659,0.009750585,148,118,121,121,64,152,130.1718531,136,143,121,1.881587917,0.00013668,5.330934078,1.453891183,0.913763482,0.179871075,126
0.973097278,0.277734481,137.1530155,5.451000205,0.402535575,0.113480746,0.884933948,0.013037135,146,116,122,119,66,149,127.9837413,134,143,122,1.830791706,0.000139745,4.876302339,1.391759413,0.940610707,0.199556387,126
1.133548401,0.271065922,127.5428376,5.277620642,0.385463679,0.106518566,0.90862387,0.011531269,145,115,122,116,66,148,127.0512238,132,143,122,1.979813342,0.000139803,5.086688268,1.216381977,0.923890067,0.222846053,126
1.007234432,0.275035914,173.9938085,6.250591696,0.386433257,0.10067679,0.885340773,0.010321859,152,121,122,120,66,155,133.2166084,138,143,122,1.91615157,0.000141787,5.057908512,1.381114906,0.915735324,0.1991405,126
1.009315221,0.270791888,137.3859428,5.678717669,0.365541115,0.085222372,0.888164481,0.007410601,148,118,122,120,65,151,129.6788462,135,143,122,1.953275107,0.000136956,5.232263992,1.403778144,0.899093886,0.192902197,126
0.995982993,0.245921727,145.5394814,5.72825434,0.384326911,0.110666995,0.885557153,0.012492167,146,117,120,123,63,150,128.4716783,134,143,120,2.131171427,0.000133235,5.648210155,1.394619791,0.917112466,0.176336037,126
1.022627832,0.258737163,144.9573469,5.659383128,0.375878243,0.088049739,0.879282783,0.007912312,150,119,122,120,64,152,131.2758741,137,143,122,1.987107715,0.000135228,5.456158186,1.380473761,0.902369855,0.187426353,126
1.024723434,0.27161344,135.9927652,5.625882419,0.36959459,0.086819096,0.88641719,0.007726554,147,117,122,118,66,150,128.5181624,134,143,122,1.913531369,0.000139964,5.035315049,1.33466182,0.931434753,0.203507313,126
0.961047978,0.258743686,163.3070384,5.976019581,0.383662267,0.089544709,0.856381276,0.008187596,150,120,121,125,62,153,131.9424825,137,143,121,1.950543368,0.000145674,5.279908294,1.421513771,0.93246857,0.182019824,126
0.997994677,0.258739361,142.3719827,5.624140629,0.383770418,0.099661294,0.871250137,0.01012663,149,119,122,120,65,152,130.9805944,136,143,122,1.876380159,0.000140299,5.192235558,1.346135145,0.948229485,0.192209052,126
1.00112831,0.26155802,169.8080743,6.036749546,0.382755429,0.093266864,0.878305212,0.008837951,150,119,122,121,66,152,130.902684,136,143,122,1.88594796,0.0001401,5.229282451,1.366219245,0.931365619,0.191446593,126
0.961047978,0.246422558,154.0788928,5.819700573,0.392460325,0.093086914,0.866723714,0.008844594,150,120,121,125,62,152,131.8036713,137,143,121,1.933757739,0.000146852,5.506369809,1.411889695,0.938824697,0.17453386,126
1.017776364,0.265329414,151.465403,5.929293024,0.373933326,0.108437079,0.882643766,0.011902359,145,116,121,120,65,149,127.5781695,133,143,121,1.975143119,0.00014073,5.098423472,1.329134532,0.941692347,0.199625702,126
0.874800083,0.209459175,119.5090197,4.905891179,0.415379585,0.100286469,0.875560475,0.010232051,153,123,119,130,58,156,135.3229437,140,143,119,2.061389461,0.000133846,6.833102757,1.636095026,0.890047129,0.128023844,126
0.962037507,0.259010098,160.9889649,5.983277116,0.383342247,0.095944608,0.86960057,0.009404586,146,116,121,123,63,148,127.8377849,133,143,121,1.929742453,0.000141036,5.263297352,1.417041595,0.934449295,0.182782283,126
0.961048023,0.234101441,137.6412586,5.403946295,0.391967023,0.100218091,0.87974195,0.01023462,150,119,121,123,64,152,131.2172365,136,143,121,2.028350933,0.000138917,5.753128558,1.40140311,0.945849801,0.167047896,126
1.038661253,0.241587875,170.9020552,6.300316068,0.376039282,0.094407552,0.860789561,0.009100362,145,116,120,123,63,148,127.4111467,133,143,120,2.205474106,0.000139389,5.839737292,1.358296288,0.902946251,0.177860955,126
0.932681652,0.25085922,141.284169,5.411784633,0.408906565,0.11617093,0.882096909,0.01364258,147,117,121,122,66,150,128.4836182,134,143,121,1.91103871,0.000142875,5.403935016,1.453472275,0.939702015,0.172593055,126
0.994772929,0.263887929,156.0909427,5.884175423,0.368433993,0.084280769,0.880336211,0.007281731,146,116,121,121,65,149,128.2416311,134,143,121,2.073914716,0.000133694,5.461030838,1.448672433,0.883967278,0.182158453,126
0.949676234,0.259002609,128.1262989,5.101077345,0.407480303,0.112706012,0.903329083,0.012843095,144,114,122,118,68,148,126.1776623,132,143,122,1.885908276,0.000140073,5.044543088,1.375784478,0.974999444,0.188258127,126
0.974371321,0.23434247,147.6916968,5.822385825,0.375737005,0.087964027,0.881965329,0.007917342,149,120,120,125,61,152,131.7224003,137,143,120,2.183124472,0.000137146,6.080127618,1.462309174,0.89405996,0.160255077,126
1.004906997,0.284280293,122.7206137,5.222655668,0.391124689,0.096527682,0.910882392,0.009443646,148,117,122,119,67,150,128.8396853,134,143,122,1.865402563,0.000141128,4.843900181,1.370301298,0.92509941,0.207458238,126
0.998027877,0.2710693,162.1061692,6.058362019,0.372801884,0.086355987,0.871667341,0.007635805,147,117,121,122,63,150,129.0777972,134,143,121,1.916805903,0.000142941,5.109491901,1.387763232,0.919755289,0.195328204,126
0.935443765,0.246169412,145.7185929,5.550497865,0.395943062,0.097580018,0.867290275,0.009691943,148,119,120,125,62,151,130.6555944,136,143,120,1.99652105,0.000144498,5.481578877,1.442520757,0.944040416,0.170652249,126
1.078925579,0.271811597,137.6271692,5.684169921,0.373692766,0.088326324,0.881787971,0.00799098,145,115,122,117,66,148,126.5683117,132,143,122,2.120724141,0.000133629,4.977825176,1.254053699,0.941505195,0.216746378,126
0.968922319,0.249677071,139.3124302,5.566021097,0.374766454,0.085950722,0.886720864,0.007575842,149,119,120,124,62,152,130.9774892,136,143,120,2.085258607,0.000135011,5.675453633,1.462481163,0.89898222,0.170721564,126
1.108878512,0.271059192,155.3864122,6.066318035,0.359346373,0.082196958,0.887182421,0.006928952,146,115,123,115,70,149,127.1184416,133,143,123,2.115810847,0.000137178,5.286778021,1.292323516,0.888945485,0.209745616,126
0.971930752,0.241584602,145.5790918,5.60648822,0.385694708,0.097689589,0.884090628,0.009709645,148,118,121,125,63,151,130.3092641,135,143,121,2.082303058,0.000139035,5.852272522,1.454649854,0.9010244,0.166077494,126
1.067196491,0.260323408,166.8910383,6.257819251,0.35768088,0.082072331,0.888862134,0.006883093,145,116,121,120,63,148,127.4309957,133,143,121,2.10273822,0.000221883,5.314616422,1.29640518,0.920757356,0.200804048,126
0.899423682,0.246417447,127.4515563,5.104539917,0.398808092,0.098144778,0.886776653,0.009809949,150,121,121,124,62,153,132.6087413,138,143,121,1.884634934,0.000136563,5.610023977,1.53699287,0.921497522,0.160324392,126
0.899423682,0.246417447,126.8913157,5.119231955,0.395056385,0.09652082,0.887123541,0.009480334,151,121,121,124,62,153,132.6159091,138,143,121,1.902503116,0.000136199,5.646642932,1.547025461,0.915521533,0.159284675,126
1.045167403,0.233625655,174.2513003,6.076422921,0.383085019,0.090868414,0.880628415,0.008418737,149,118,121,124,64,151,130.1629437,135,144,121,2.136477996,0.000141323,5.867171253,1.311485339,0.929353732,0.178138213,126
1.009419928,0.245421431,175.063891,6.412107354,0.366714658,0.08503019,0.873813728,0.007384091,148,118,121,123,64,151,130.0012121,135,143,121,2.05939962,0.000144083,5.35204017,1.301247699,0.969836432,0.1886047,126
0.959222189,0.299268375,125.7982724,5.378415916,0.371625933,0.088117701,0.895695897,0.007878946,150,119,123,118,67,152,130.6637229,136,143,123,1.896847783,0.000136979,4.63142521,1.444961459,0.919083275,0.207111666,126
0.84532159,0.256560722,135.8321442,5.287673666,0.404133659,0.105610292,0.873592186,0.011306778,147,119,120,127,61,151,130.3788745,136,143,120,1.802150486,0.000146211,5.451700749,1.654627421,0.910768842,0.155056491,126
0.984681544,0.246170386,147.9702905,5.750731354,0.375796834,0.087282106,0.883167728,0.007813883,148,118,121,124,63,151,130.4344589,136,143,121,2.1717624,0.00013539,5.961393471,1.490348368,0.868054012,0.165176405,126
1.033915622,0.258478905,148.3010805,5.731509672,0.365855829,0.086759626,0.886009605,0.007681122,149,118,122,120,66,151,129.9163636,135,143,122,2.118941543,0.000134318,5.502139681,1.37553492,0.895722793,0.187911555,126
0.960064506,0.270787425,150.104313,5.777548587,0.375216627,0.084582934,0.884608903,0.007335562,148,117,122,121,67,151,129.3404329,135,143,122,1.818937107,0.000140122,4.918625933,1.38730475,0.956440716,0.195189575,126
0.992041283,0.269005008,152.6090663,5.97179549,0.364966667,0.088894551,0.881637256,0.008059254,147,116,122,120,66,150,128.1832035,134,143,122,1.890619015,0.000141874,5.035953407,1.365564831,0.940347284,0.196991752,126
1.02601733,0.269119316,141.3886821,5.534856829,0.391597765,0.099743132,0.8926049,0.010098942,148,118,121,122,65,151,129.8892857,135,143,121,1.953179946,0.000141017,5.45005597,1.429522963,0.868529374,0.188258127,126
1.052655331,0.26020965,131.1942391,5.399924955,0.373310962,0.092090592,0.895919057,0.00862581,148,117,123,118,67,150,129.0682251,134,143,123,2.15487828,0.000133681,5.404504791,1.33595894,0.905839049,0.194773688,126
0.968318798,0.246750564,163.3031902,6.056015668,0.368783603,0.089210521,0.865549183,0.008124771,149,118,121,124,63,151,130.4477922,136,143,121,1.964191966,0.000138684,5.508649564,1.403734381,0.9371887,0.175781521,126
1.072023851,0.266540685,167.8322175,6.404088573,0.358268617,0.086317575,0.878207245,0.007578066,149,118,123,119,66,151,129.5284965,135,143,123,2.035969134,0.000142609,5.077507585,1.262436792,0.941274411,0.211131905,126
1.000946413,0.261549988,147.4018208,5.7666662,0.37784602,0.089629124,0.878259179,0.008203152,150,120,121,123,62,152,131.6059409,137,143,121,2.020256554,0.00024323,5.534938255,1.446294242,0.879959853,0.180841478,126
0.909910332,0.270513882,130.2832254,5.145152065,0.392286426,0.098109109,0.9002363,0.009753101,150,119,122,120,67,153,131.1213942,136,144,122,1.726094754,0.000137539,4.955559214,1.473274361,0.950272401,0.183614057,126
0.930109471,0.25234957,118.503385,5.03447857,0.396411209,0.098922448,0.89248081,0.009958322,151,121,120,126,61,154,133.3362245,139,143,120,2.089759615,0.000131665,6.014652327,1.631845474,0.839300043,0.154640604,126
1.020554197,0.258212508,155.2878085,5.987435706,0.367649094,0.085667666,0.889475887,0.007508642,147,116,122,121,66,149,128.0738324,133,144,122,1.943678934,0.0001395,5.107018871,1.292137305,0.966018859,0.199833645,126
1.010213858,0.251327468,144.6081152,5.645019817,0.38222523,0.112039896,0.877315532,0.01273368,147,117,121,123,65,150,128.9764766,134,143,121,2.070026555,0.000139492,5.635868264,1.402127368,0.89935169,0.179247245,126
1.004409941,0.264189239,151.7604119,5.906636653,0.361432507,0.092450199,0.880644073,0.008684374,148,118,121,122,62,150,129.6674107,135,143,121,1.919260778,0.000141287,5.24262743,1.3789646,0.919742433,0.191585222,126
1.046223897,0.258478845,160.4732611,5.886272426,0.383099785,0.095683598,0.88086571,0.009290656,149,118,122,120,66,151,129.6454327,135,143,122,1.937993014,0.000140874,5.118301854,1.264521635,0.962896135,0.204408401,126
1.017653681,0.27565388,148.8761381,5.889402135,0.359898144,0.082840098,0.880639531,0.00702416,148,118,122,120,63,151,129.9368132,135,143,122,2.02460254,0.000137249,5.09073844,1.378938461,0.907790117,0.19990296,126
1.009298348,0.233861812,152.8222453,5.855745984,0.379217232,0.102226557,0.886776926,0.010621543,147,118,121,125,63,150,129.3519918,134,143,121,2.06512608,0.00014343,5.602596102,1.298162511,0.97225843,0.180148333,126
1.059608276,0.271062582,152.5219463,5.85133155,0.383846271,0.102262387,0.880989318,0.010622077,147,116,123,120,67,149,127.8869264,133,143,123,1.954266874,0.000144465,5.06191013,1.294907243,0.928423964,0.209329729,126
0.971383123,0.282807745,158.2234617,6.058266903,0.359205434,0.080301738,0.881016146,0.006594827,147,116,124,117,71,150,127.6982517,133,144,124,1.768444318,0.000141392,4.641982218,1.351463177,0.970366003,0.209260415,126
1.050495532,0.275496982,126.490515,5.32184394,0.374634012,0.09312417,0.903372787,0.008817922,149,117,123,119,68,151,129.1535931,134,143,123,1.928315047,0.000139755,5.087445129,1.334204419,0.908895093,0.206487835,126
1.020575229,0.270513916,142.3639113,5.607225659,0.37017006,0.092606591,0.893335818,0.008738225,146,115,123,118,69,148,127.0361905,132,143,123,1.967434952,0.00013724,5.137417593,1.361725145,0.916633791,0.198655299,126
1.045167403,0.270513916,130.6928983,5.402443621,0.373617874,0.098483063,0.900775213,0.009821338,150,119,123,118,67,153,131.1681385,137,143,123,2.030687519,0.000136276,5.206709295,1.347618876,0.904435085,0.200734733,126
0.983686967,0.258217829,148.1549395,5.697843644,0.387355375,0.096414804,0.882339597,0.009433889,149,119,121,127,62,151,130.9506494,136,143,121,2.011561509,0.000148106,5.537125196,1.453495364,0.890963217,0.177653012,126
0.929279746,0.280877904,128.2050875,5.395949833,0.371335272,0.08947612,0.887565135,0.008159413,148,118,122,121,64,150,129.871342,135,143,122,1.843121662,0.000137407,5.184346056,1.566985895,0.874820163,0.179247245,126
1.068924747,0.277428683,113.5895003,5.263967115,0.368999553,0.088606564,0.900657708,0.007967733,148,118,123,117,65,151,129.6462338,135,143,123,2.04405726,0.000136084,4.887916741,1.2686097,0.939410011,0.218687184,126
0.983376263,0.247036811,156.4837328,5.859139908,0.372892451,0.09317124,0.87875827,0.008826235,150,120,121,124,62,152,131.7593074,137,143,121,1.989293476,0.000137694,5.665802454,1.423322713,0.91013799,0.173563457,126
1.019499034,0.237256679,178.8963591,6.465614814,0.360751277,0.092183494,0.867946605,0.008635088,150,119,121,126,63,152,131.4166667,137,143,121,2.158017818,0.000144285,5.765704653,1.34178836,0.931235459,0.176821238,126
0.983700945,0.242047201,174.2765608,6.261333284,0.374162957,0.095400869,0.870343944,0.009255357,149,120,120,128,59,151,131.6304762,137,143,120,2.038073708,0.000144871,5.558892885,1.36780845,0.946764515,0.176959867,126
1.05746349,0.245921742,162.8620974,6.331347885,0.34989525,0.08233432,0.879405442,0.006903296,147,117,122,124,65,149,128.6240693,134,143,122,2.075330876,0.000144403,5.351113914,1.244445096,0.968030901,0.197615582,126
0.946814371,0.270518392,144.075314,5.663980822,0.374870816,0.093490488,0.883369989,0.008866984,149,120,121,123,61,152,131.6212585,137,143,121,1.831614685,0.000230874,5.158493554,1.473855301,0.912873614,0.183544742,126
1.080937046,0.270234262,162.5712022,6.273612889,0.357410955,0.083595542,0.875547395,0.007111828,149,118,122,121,65,151,130.075,135,143,122,2.035717489,0.000143005,5.076392827,1.269098207,0.928612898,0.212934082,126
0.942843116,0.253207867,138.9562724,5.461287057,0.376090026,0.09278263,0.894302162,0.008733359,149,119,121,123,62,151,130.855102,136,143,121,1.991126044,0.000134631,5.458426016,1.465902851,0.921691791,0.172731684,126
0.883504543,0.269959721,121.7208626,5.118474127,0.385599818,0.09480816,0.894836485,0.009124185,150,120,121,123,62,153,132.0954082,137,143,121,1.692776209,0.000141679,4.900545957,1.497389043,0.96291268,0.180286962,126
1.043047501,0.269965236,155.6872749,6.052650351,0.357618242,0.083784984,0.890973173,0.007179676,149,118,122,118,67,151,129.5806122,135,143,122,2.085865113,0.00013173,5.254206111,1.35991217,0.898080767,0.19851667,126
